Time (s),T0 (C),U_T0 (C),T1 (C),U_T1 (C),T2 (C),U_T2 (C),T3 (C),U_T3 (C),T4 (C),U_T4 (C),T5 (C),U_T5 (C),T6 (C),U_T6 (C),T7 (C),U_T7 (C),T8 (C),U_T8 (C),T9 (C),U_T9 (C),T10 (C),U_T10 (C),T12 (C),U_T12 (C),T13 (C),U_T13 (C),HFG_Floor_(kW.m-2),U_HFG_Floor_(kW.m-2),Press_(Pa),U_Press_(Pa),Phi_G_UP,U_Phi_G_UP,Phi_G_DOWN,U_Phi_G_DOWN,Phi_L_UP,U_Phi_L_UP,Phi_L_DOWN,U_Phi_L_DOWN,Upper_X_Fuel,U_Upper_X_Fuel,Upper_X_O2,U_Upper_X_O2,Upper_X_CO2,U_Upper_X_CO2,Upper_X_H2O,U_Upper_X_H2O,Upper_X_CO,U_Upper_X_CO,Upper_X_N2,U_Upper_X_N2,Lower_X_Fuel,U_Lower_X_Fuel,Lower_X_O2,U_Lower_X_O2,Lower_X_CO2,U_Lower_X_CO2,Lower_X_H2O,U_Lower_X_H2O,Lower_X_CO,U_Lower_X_CO,Lower_X_N2,U_Lower_X_N2
105,347.5014,57.3004,301.3717,49.9343,237.3252,40.4014,155.0775,30.1448,270.8516,46.3478,110.2884,22.012,399.2788,66.7885,125.7403,24.2521,33.6839,8.2865,29.7328,6.8743,23.0427,4.2856,92.8989,18.9234,86.3388,18.5004,4.7266,0.8936,2.1097,4.8921,0.6664,0.1872,0.5962,0.1595,0.2598,0.2471,0.4631,0.1716,0.0021,0.002,0.0691,0.012,0.0854,0.0346,0.1356,0.0638,0.0022,0.0004,0.8077,0.2308,0,0,0.1138,0.0192,0.0556,0.0097,0.0801,0.0141,0.0001,0.0001,0.7781,0.1263
106,347.9278,57.281,302.4494,50.1246,239.2244,40.6166,156.9351,30.2436,272.83,46.5854,112.093,22.2625,400.9946,67.0187,127.5745,24.4518,33.6847,8.2854,29.733,6.8747,23.0425,4.2851,92.9002,18.9246,86.341,18.5003,4.7521,0.9261,1.1783,4.3184,0.6667,0.1764,0.6104,0.1567,0.4561,0.3801,0.4806,0.1653,0.0022,0.002,0.0671,0.0117,0.0863,0.0343,0.1373,0.0633,0.0024,0.0005,0.8061,0.229,0,0,0.1115,0.019,0.0567,0.0099,0.0819,0.0145,0.0001,0.0001,0.777,0.1261
107,348.5545,57.2991,303.3292,50.2591,240.6032,40.9083,158.6718,30.4594,274.5127,46.8242,113.6922,22.493,402.2808,67.1444,129.1789,24.6604,33.6886,8.2861,29.735,6.8733,23.0445,4.2866,92.901,18.9257,86.3438,18.5002,4.8018,0.9486,0.2721,3.9789,0.6786,0.166,0.6155,0.1616,0.3647,0.3194,0.4962,0.185,0.0025,0.0022,0.065,0.0114,0.0872,0.0341,0.139,0.0629,0.0025,0.0005,0.8043,0.2274,0,0,0.1093,0.0187,0.0579,0.0102,0.0838,0.0149,0.0002,0.0001,0.7759,0.1259
108,349.2456,57.4252,303.9327,50.3302,242.0318,41.0615,160.5272,30.7926,276.3956,47.0795,115.5293,22.785,403.6376,67.2497,130.9985,24.9313,33.6895,8.2873,29.7341,6.8756,23.045,4.2862,92.9012,18.9257,86.3471,18.4997,4.8049,0.9346,-0.6927,3.8733,0.6319,0.1557,0.6327,0.1687,0.3202,0.2921,0.5127,0.2006,0.0029,0.0022,0.063,0.0111,0.088,0.0338,0.1406,0.0625,0.0027,0.0006,0.8025,0.2256,0,0,0.107,0.0185,0.059,0.0104,0.0856,0.0152,0.0002,0.0001,0.7747,0.1257
109,349.2792,57.3691,304.7231,50.3176,243.2237,41.1014,162.2158,30.9582,278.1222,47.2804,117.2479,23.0167,404.6723,67.3518,132.7219,25.1557,33.6882,8.2848,29.7334,6.8727,23.0457,4.2872,92.9016,18.9258,86.3482,18.4982,4.9853,0.9859,-0.8728,3.6401,0.7135,0.1782,0.6505,0.1661,0.4387,0.3737,0.534,0.2054,0.003,0.0026,0.0612,0.0108,0.0887,0.0336,0.1421,0.0621,0.0028,0.0006,0.8011,0.2241,0,0,0.1048,0.0182,0.0601,0.0106,0.0874,0.0155,0.0002,0.0001,0.7735,0.1255
110,349.035,57.2563,304.8464,50.2767,244.3462,41.2959,164.0166,31.3078,279.9343,47.5541,119.1998,23.4245,405.2787,67.3755,134.6598,25.5041,33.6903,8.2839,29.7356,6.8742,23.0469,4.2865,92.9034,18.925,86.3528,18.4974,4.8778,0.9522,-1.4916,4.3458,0.675,0.1642,0.7,0.1887,0.6104,0.6452,0.5298,0.1925,0.0034,0.0028,0.0594,0.0105,0.0894,0.0334,0.1436,0.0618,0.003,0.0006,0.7994,0.2227,0,0,0.1027,0.018,0.0612,0.0108,0.0893,0.0159,0.0002,0.0001,0.7724,0.1253
111,348.5105,57.1488,305.1361,50.269,245.2587,41.4344,165.3914,31.4474,281.3788,47.7034,120.8398,23.6498,405.6568,67.3748,136.2809,25.6842,33.6932,8.2836,29.7365,6.8733,23.0493,4.287,92.9078,18.9267,86.358,18.4978,4.8287,0.9386,-2.1071,6.0188,0.7487,0.1794,0.6892,0.1914,0.3951,0.3136,0.5399,0.1769,0.0035,0.0028,0.0577,0.0102,0.0901,0.0332,0.1451,0.0615,0.0032,0.0007,0.798,0.2212,0,0,0.1005,0.0178,0.0622,0.0109,0.091,0.0162,0.0003,0.0002,0.7712,0.1251
112,347.7871,56.953,305.1364,50.2035,246.0755,41.5177,166.6615,31.5846,282.6136,47.8643,122.3256,23.8793,405.7698,67.3218,137.7344,25.9199,33.6932,8.2861,29.736,6.874,23.0488,4.2875,92.907,18.9281,86.3584,18.4991,4.864,0.9565,-1.383,4.3983,0.7477,0.1866,0.7168,0.1478,0.5439,0.4499,0.5677,0.1957,0.0038,0.0029,0.0561,0.0099,0.0907,0.033,0.1465,0.0612,0.0034,0.0007,0.7967,0.22,0,0,0.0984,0.0175,0.0633,0.0111,0.0928,0.0165,0.0003,0.0002,0.77,0.1249
113,346.1793,56.6374,305.1678,50.1598,246.8425,41.5746,167.9213,31.7498,283.9697,48.0012,124.0182,24.1115,405.7655,67.231,139.3669,26.1843,33.6964,8.2866,29.7391,6.8752,23.0503,4.2864,92.9094,18.9274,86.3623,18.498,4.7621,0.9277,-2.3921,4.6183,0.7587,0.179,0.7126,0.1927,0.5157,0.4769,0.58,0.2054,0.004,0.003,0.0546,0.0097,0.0912,0.0329,0.1477,0.061,0.0037,0.0008,0.7954,0.2188,0,0,0.0962,0.0173,0.0643,0.0113,0.0946,0.0168,0.0004,0.0002,0.7687,0.1247
114,344.9529,56.4521,304.7476,50.1106,247.2551,41.661,169.0862,31.9033,285.0512,48.1038,125.5023,24.3182,405.5286,67.1383,140.8013,26.3778,33.6983,8.2858,29.738,6.8732,23.047,4.2871,92.9095,18.9271,86.3652,18.4973,4.7479,0.9372,-2.2373,3.8266,0.7493,0.1964,0.7572,0.1648,0.5061,0.4046,0.5963,0.1978,0.0043,0.0031,0.0533,0.0095,0.0916,0.0328,0.1489,0.0608,0.0039,0.0008,0.7941,0.2177,0,0,0.0941,0.0171,0.0653,0.0115,0.0963,0.0172,0.0004,0.0002,0.7673,0.1245
115,343.3134,56.1988,304.0904,49.9482,247.7737,41.7037,170.2942,32.1173,286.1698,48.249,127.2002,24.6625,405.0298,66.9888,142.4223,26.6632,33.7023,8.2872,29.7383,6.875,23.0488,4.2879,92.9124,18.928,86.3703,18.4967,4.832,0.9825,-2.5927,4.0632,0.7304,0.1682,0.7707,0.1556,0.3985,0.3005,0.6287,0.1818,0.0045,0.0033,0.0521,0.0092,0.092,0.0326,0.1499,0.0606,0.0041,0.0009,0.7929,0.2166,0,0,0.0921,0.0169,0.0663,0.0117,0.098,0.0175,0.0005,0.0002,0.7661,0.1243
116,341.9642,55.9821,303.3981,49.8361,248.2966,41.7047,171.3719,32.2656,287.0675,48.3314,128.6108,24.862,404.3923,66.8348,143.7895,26.8231,33.7082,8.2887,29.742,6.8743,23.05,4.2882,92.9154,18.9291,86.3742,18.4971,4.7086,0.9171,-2.8001,4.3107,0.7841,0.1668,0.7864,0.1691,0.6204,0.3968,0.6405,0.2167,0.005,0.0035,0.0509,0.009,0.0924,0.0325,0.1509,0.0604,0.0043,0.0009,0.7916,0.2157,0,0,0.09,0.0167,0.0672,0.0118,0.0997,0.0178,0.0006,0.0003,0.7649,0.1241
117,340.2481,55.6571,302.7832,49.729,248.4389,41.7157,172.2663,32.3953,287.8205,48.4094,129.9604,25.0721,403.6097,66.6589,145.09,27.0326,33.708,8.2891,29.7406,6.8761,23.049,4.2872,92.9143,18.9279,86.3738,18.4954,4.6769,0.962,-2.1645,3.9838,0.7901,0.1914,0.7984,0.1702,0.5108,0.3478,0.7618,0.2496,0.0051,0.0035,0.0499,0.0089,0.0927,0.0324,0.1518,0.0603,0.0045,0.0009,0.7907,0.2148,0,0,0.088,0.0165,0.0681,0.012,0.1014,0.0181,0.0007,0.0003,0.7635,0.1239
118,338.7011,55.3734,302.0099,49.5851,248.4487,41.6755,173.1673,32.5179,288.5905,48.4545,131.4096,25.2499,402.6951,66.4623,146.4788,27.2107,33.711,8.289,29.7438,6.8761,23.05,4.2869,92.9161,18.9292,86.3799,18.4968,4.5771,0.8558,-2.4493,3.4294,0.8201,0.2039,0.8142,0.1659,0.7087,0.4735,0.7395,0.2614,0.0053,0.0037,0.049,0.0087,0.0929,0.0323,0.1526,0.0602,0.0047,0.001,0.7898,0.214,0,0,0.086,0.0163,0.069,0.0121,0.1031,0.0184,0.0009,0.0004,0.7623,0.1237
119,337.2159,55.1325,301.2018,49.4725,248.3918,41.6672,173.9584,32.6795,289.213,48.5059,132.7563,25.4991,401.6186,66.2359,147.7712,27.4081,33.7151,8.2901,29.7434,6.8755,23.048,4.2857,92.9172,18.9295,86.3818,18.4951,4.5489,0.8979,-1.9761,3.4815,0.8012,0.2029,0.8208,0.2154,0.6613,0.5264,0.7633,0.247,0.0055,0.0037,0.0482,0.0085,0.0931,0.0322,0.1533,0.0601,0.0049,0.001,0.789,0.2133,0,0,0.0841,0.0161,0.0699,0.0123,0.1048,0.0187,0.001,0.0004,0.7611,0.1235
120,335.2326,54.8106,300.0989,49.2575,248.6709,41.6806,175.0607,32.7537,289.7933,48.5482,134.1791,25.7096,400.3558,65.9839,149.1231,27.5773,33.7191,8.29,29.7459,6.8763,23.0481,4.2868,92.9196,18.9302,86.3866,18.4955,4.413,0.8351,-0.9658,2.9216,0.8337,0.1987,0.8395,0.1646,0.6983,0.5287,0.8008,0.2835,0.0058,0.0039,0.0474,0.0084,0.0933,0.0322,0.1539,0.06,0.0051,0.001,0.7881,0.2125,0,0,0.0821,0.0159,0.0708,0.0125,0.1064,0.019,0.0012,0.0005,0.7598,0.1233
121,333.5923,54.5445,299.1436,49.0877,248.905,41.7259,175.8881,32.9201,290.2176,48.5715,135.319,25.8763,399.2634,65.7692,150.2108,27.7315,33.7213,8.2911,29.7459,6.8754,23.0473,4.2867,92.9211,18.9292,86.3894,18.4939,4.4369,0.8713,-0.9836,3.113,0.8489,0.1889,0.8612,0.1767,0.7319,0.5672,0.8631,0.3066,0.0063,0.0041,0.0468,0.0083,0.0934,0.0321,0.1545,0.0599,0.0053,0.001,0.7871,0.212,0,0,0.0802,0.0157,0.0716,0.0126,0.1081,0.0193,0.0014,0.0005,0.7584,0.123
122,332.1673,54.3095,298.2747,48.9231,249.0331,41.7466,176.7181,33.0133,290.6039,48.5824,136.5045,26.0386,398.0771,65.547,151.3326,27.8935,33.7248,8.2922,29.7473,6.8768,23.0471,4.2871,92.9218,18.9296,86.3925,18.4945,4.3058,0.8261,-0.4817,3.2092,0.8434,0.1801,0.8532,0.2281,0.6022,0.439,0.8989,0.2778,0.0067,0.0042,0.0462,0.0082,0.0935,0.0321,0.155,0.0599,0.0055,0.0011,0.7864,0.2116,0,0,0.0783,0.0155,0.0723,0.0127,0.1097,0.0196,0.0016,0.0006,0.7569,0.1228
123,330.4076,54.0317,296.9811,48.7051,249.3066,41.7436,177.5508,33.1116,290.9869,48.5973,137.76,26.206,396.74,65.3065,152.5133,28.0542,33.7279,8.2925,29.7481,6.8784,23.0436,4.2857,92.9219,18.9303,86.3943,18.4946,4.2371,0.8239,-0.6606,3.1394,0.854,0.1949,0.8852,0.1831,0.7611,0.392,0.9494,0.3365,0.0071,0.0044,0.0457,0.0081,0.0936,0.032,0.1554,0.0599,0.0056,0.0011,0.7856,0.2111,0,0,0.0764,0.0154,0.073,0.0128,0.1111,0.0198,0.0018,0.0006,0.7551,0.1225
124,328.7046,53.7629,295.9435,48.5515,249.2357,41.7453,178.3988,33.3039,291.314,48.6173,139.0266,26.4599,395.2845,65.0236,153.6932,28.2615,33.73,8.2934,29.7485,6.8793,23.043,4.285,92.9242,18.9311,86.3977,18.4941,4.3253,0.8358,-0.8274,2.8647,0.8842,0.2033,0.913,0.1867,0.7915,0.5833,0.9792,0.3577,0.0075,0.0045,0.0452,0.008,0.0937,0.032,0.1557,0.0598,0.0058,0.0011,0.7848,0.2108,0,0,0.0746,0.0152,0.0737,0.0129,0.1125,0.0201,0.002,0.0006,0.7532,0.1222
125,327.4241,53.5987,294.9384,48.4014,248.865,41.6813,179.1579,33.3626,291.601,48.625,140.1965,26.6156,393.863,64.7644,154.8174,28.3859,33.7337,8.2914,29.7504,6.8787,23.0432,4.2846,92.9259,18.9311,86.4011,18.4933,4.2064,0.7996,-1.3738,3.8839,0.8906,0.2001,0.9043,0.238,0.8558,0.6319,1.0268,0.3212,0.0081,0.0048,0.0448,0.0079,0.0937,0.0319,0.1561,0.0598,0.0059,0.0011,0.784,0.2105,0,0,0.0729,0.0151,0.0742,0.013,0.1138,0.0203,0.0022,0.0007,0.7511,0.1219
126,326.2175,53.4096,294.0889,48.282,248.648,41.6188,179.7507,33.4383,291.8024,48.6254,141.1848,26.7569,392.6287,64.548,155.7498,28.52,33.7369,8.293,29.7527,6.8798,23.0433,4.2857,92.9266,18.9309,86.406,18.4931,4.2337,0.8284,-1.201,4.1226,0.9168,0.2043,0.9462,0.1929,0.8228,0.551,1.1039,0.3276,0.0085,0.0049,0.0444,0.0078,0.0937,0.0319,0.1563,0.0597,0.0061,0.0011,0.7833,0.2101,0,0,0.0712,0.0149,0.0748,0.0131,0.1151,0.0205,0.0024,0.0007,0.7489,0.1215
127,324.4712,53.1418,292.9109,48.1129,248.3868,41.614,180.5304,33.5576,291.9858,48.614,142.2929,26.9117,391.1652,64.2987,156.7889,28.6729,33.7396,8.2919,29.7534,6.8791,23.042,4.2854,92.927,18.931,86.4071,18.4934,4.2052,0.8218,-1.5253,5.5559,0.8919,0.1862,0.9671,0.1906,0.9227,0.5172,1.0877,0.3077,0.009,0.0051,0.044,0.0078,0.0937,0.0319,0.1566,0.0597,0.0062,0.0012,0.7827,0.2099,0,0,0.0695,0.0148,0.0752,0.0132,0.1162,0.0207,0.0026,0.0007,0.7467,0.1212
128,322.9193,52.9268,291.84,47.9754,248.0695,41.5634,181.1547,33.6087,292.1353,48.6117,143.342,27.0602,389.698,64.051,157.7906,28.8195,33.7448,8.2912,29.7557,6.8805,23.0416,4.2847,92.9309,18.9328,86.4119,18.4931,4.2009,0.8152,-2.2729,7.0851,0.9333,0.2009,0.9732,0.1959,0.8886,0.6676,1.1482,0.3829,0.0094,0.0053,0.0437,0.0077,0.0937,0.0318,0.1568,0.0597,0.0063,0.0012,0.782,0.2096,0,0,0.068,0.0147,0.0756,0.0133,0.1172,0.0209,0.0028,0.0008,0.7443,0.1208
129,321.2878,52.6352,290.5466,47.7654,247.8514,41.5339,181.7657,33.77,292.2407,48.6038,144.497,27.2932,387.9906,63.7402,158.8991,29.0393,33.7476,8.2913,29.7579,6.8789,23.0417,4.2857,92.9305,18.9319,86.4158,18.493,4.0451,0.7619,-1.7198,7.167,0.9214,0.1896,0.9989,0.198,0.8619,0.4359,1.1912,0.3854,0.0099,0.0056,0.0434,0.0076,0.0937,0.0318,0.157,0.0596,0.0065,0.0012,0.7814,0.2094,0,0,0.0665,0.0145,0.076,0.0133,0.1181,0.0211,0.003,0.0008,0.7419,0.1204
130,319.7513,52.4593,289.0726,47.5339,247.4435,41.5259,182.239,33.9042,292.3158,48.5971,145.4597,27.4319,386.5001,63.4891,159.8016,29.1627,33.7497,8.2924,29.7577,6.8804,23.0389,4.2846,92.9306,18.9328,86.4169,18.492,4.0833,0.7787,-0.9297,7.2725,0.9463,0.197,0.982,0.2514,0.928,0.5066,1.2054,0.3985,0.0104,0.0059,0.0432,0.0076,0.0937,0.0318,0.1572,0.0596,0.0066,0.0012,0.7808,0.2093,0,0,0.0652,0.0144,0.0763,0.0134,0.1189,0.0212,0.0031,0.0008,0.7395,0.12
131,318.3154,52.2781,288.1829,47.3995,247.1922,41.5487,182.67,34.0677,292.3383,48.5813,146.3395,27.568,385.1334,63.2779,160.6228,29.3088,33.7519,8.2943,29.7594,6.882,23.0387,4.2846,92.9316,18.9332,86.4192,18.4917,4.0685,0.8181,-1.6452,6.4244,0.9451,0.2132,1.03,0.2148,1.0831,0.562,1.2774,0.4098,0.0107,0.0058,0.043,0.0075,0.0937,0.0318,0.1573,0.0596,0.0067,0.0012,0.7804,0.2091,0,0,0.0639,0.0143,0.0766,0.0134,0.1197,0.0213,0.0033,0.0008,0.7372,0.1197
132,316.7439,52.1086,287.24,47.3298,246.7973,41.5936,183.0311,34.1387,292.3586,48.5647,147.3694,27.7379,383.5631,63.0328,161.543,29.4679,33.7539,8.294,29.7618,6.882,23.038,4.2848,92.9321,18.9337,86.4238,18.4933,4.0271,0.8143,-1.5621,5.6484,0.954,0.2008,1.0129,0.2673,0.9947,0.5836,1.3118,0.4083,0.0112,0.0062,0.0427,0.0075,0.0937,0.0318,0.1575,0.0597,0.0068,0.0012,0.7799,0.2092,0,0,0.0627,0.0142,0.0769,0.0135,0.1204,0.0214,0.0035,0.0009,0.735,0.1193
133,315.4194,52.0145,286.0552,47.216,246.391,41.6337,183.4342,34.2097,292.3512,48.5542,148.2622,27.8747,382.1287,62.8183,162.2777,29.5614,33.7582,8.293,29.7641,6.8831,23.0367,4.2848,92.9348,18.9337,86.4265,18.4923,3.9551,0.7349,-1.3751,5.8595,0.9594,0.1883,1.0601,0.2115,1.0729,0.6205,1.3484,0.4299,0.0117,0.0065,0.0425,0.0075,0.0936,0.0318,0.1576,0.0597,0.0069,0.0013,0.7794,0.2092,0,0,0.0616,0.0141,0.0771,0.0135,0.1211,0.0215,0.0036,0.0009,0.733,0.119
134,313.8789,51.8438,284.9153,47.1011,245.8341,41.5823,183.9746,34.3961,292.3228,48.5382,149.3155,28.0987,380.4148,62.5297,163.2504,29.7619,33.7597,8.2942,29.7653,6.8828,23.0375,4.2855,92.9357,18.9333,86.4287,18.4904,3.8936,0.7407,-1.0053,5.0357,0.9889,0.1978,1.0537,0.2779,0.9535,0.5084,1.3987,0.4152,0.0119,0.0065,0.0424,0.0075,0.0936,0.0318,0.1577,0.0597,0.007,0.0013,0.7791,0.2092,0.0002,0.0006,0.0605,0.0141,0.0773,0.0135,0.1217,0.0216,0.0038,0.0009,0.731,0.1187
135,312.1316,51.6798,283.9462,47.0117,245.4283,41.585,184.3489,34.5177,292.2593,48.5278,150.1807,28.2425,378.8987,62.3035,164.0444,29.8892,33.7651,8.2937,29.7658,6.884,23.0373,4.284,92.9368,18.935,86.4327,18.4916,3.9501,0.7647,0.1496,9.2794,1.0446,0.2635,1.0577,0.2773,1.1224,0.6273,1.4002,0.4497,0.0124,0.007,0.0422,0.0075,0.0936,0.0318,0.1578,0.0598,0.0071,0.0013,0.7786,0.2093,0.0005,0.0013,0.0595,0.014,0.0775,0.0136,0.1222,0.0217,0.0039,0.0009,0.7291,0.1184
136,310.7709,51.5919,283.1639,46.9797,244.9223,41.5999,184.7098,34.6277,292.1465,48.5036,150.985,28.3954,377.4607,62.1031,164.7664,30.0378,33.7678,8.2946,29.7683,6.883,23.0353,4.2833,92.9356,18.9344,86.4333,18.4921,3.8327,0.7876,-0.1093,5.4401,1.0355,0.2264,1.0779,0.2225,1.0495,0.5407,1.4668,0.4566,0.0128,0.0072,0.0421,0.0074,0.0935,0.0318,0.158,0.0598,0.0072,0.0013,0.7783,0.2095,0.0011,0.0017,0.0586,0.0139,0.0777,0.0136,0.1228,0.0218,0.004,0.0009,0.7274,0.1181
137,309.5913,51.558,282.2121,46.9304,244.486,41.6173,185.0842,34.7227,292.025,48.4816,151.8674,28.5395,375.8738,61.8776,165.5465,30.1795,33.7727,8.2943,29.7704,6.8838,23.0373,4.2844,92.9398,18.9352,86.44,18.492,3.9204,0.8362,-0.894,3.6441,0.9932,0.2112,1.0779,0.2802,1.1469,0.5808,1.4734,0.4529,0.0131,0.0071,0.042,0.0075,0.0935,0.0319,0.158,0.0599,0.0072,0.0013,0.778,0.2096,0.0021,0.0023,0.0578,0.0138,0.0778,0.0136,0.1232,0.0219,0.0042,0.0009,0.7257,0.1178
138,308.4298,51.5131,280.9511,46.7972,244.0901,41.6538,185.4091,34.8152,291.8845,48.4684,152.6868,28.7022,374.3645,61.6579,166.3013,30.3393,33.7732,8.2959,29.7712,6.8867,23.0348,4.2839,92.939,18.9347,86.4394,18.491,3.8023,0.7414,-0.4923,4.2648,0.9699,0.1951,1.1113,0.2214,1.1612,0.6374,1.5423,0.5436,0.0138,0.0076,0.0418,0.0075,0.0935,0.0319,0.1581,0.06,0.0073,0.0013,0.7775,0.2098,0.0032,0.0029,0.057,0.0138,0.078,0.0136,0.1236,0.0219,0.0043,0.001,0.7241,0.1176
139,306.4181,51.2894,279.7435,46.7322,243.6842,41.6805,185.7618,34.9466,291.7219,48.4555,153.5951,28.8881,372.7602,61.425,167.0898,30.4905,33.7765,8.2949,29.7725,6.8864,23.0347,4.2831,92.9392,18.9345,86.445,18.4912,3.8042,0.7798,-0.3899,5.1446,1.0189,0.1983,1.1302,0.2324,1.2232,0.7319,1.5656,0.5359,0.0143,0.0078,0.0417,0.0075,0.0934,0.0319,0.1582,0.0601,0.0074,0.0014,0.7771,0.21,0.0046,0.0035,0.0563,0.0137,0.0781,0.0136,0.124,0.022,0.0044,0.001,0.7225,0.1173
140,305.17,51.2097,278.5576,46.6456,243.2195,41.6885,185.9968,34.9895,291.5647,48.4446,154.3356,29.025,371.3935,61.2343,167.7407,30.6157,33.7811,8.2955,29.7759,6.8876,23.0344,4.284,92.9406,18.9359,86.4477,18.4913,3.7681,0.746,0.1997,5.1277,1.0033,0.1991,1.1411,0.241,1.1435,0.5277,1.6245,0.5248,0.0145,0.0081,0.0416,0.0075,0.0934,0.032,0.1583,0.0602,0.0075,0.0014,0.777,0.2102,0.006,0.0037,0.0557,0.0137,0.0781,0.0137,0.1243,0.0221,0.0045,0.001,0.721,0.1171
141,303.9157,51.2159,277.4069,46.6482,242.7362,41.7046,186.1488,35.0498,291.3543,48.4328,155.0654,29.1695,369.9623,61.0646,168.373,30.7547,33.783,8.2956,29.7762,6.888,23.0322,4.2835,92.9396,18.9355,86.4481,18.4902,3.8044,0.7959,-1.2032,5.4372,1.0362,0.2357,1.1213,0.2998,1.2988,0.5663,1.7034,0.5396,0.0151,0.0083,0.0415,0.0075,0.0934,0.032,0.1584,0.0602,0.0075,0.0014,0.7766,0.2105,0.0074,0.0039,0.055,0.0136,0.0782,0.0137,0.1247,0.0221,0.0046,0.001,0.7198,0.1169
142,302.7254,51.2019,276.4004,46.6229,242.2638,41.7409,186.3918,35.157,291.1445,48.4194,155.8479,29.3107,368.4141,60.8646,169.0532,30.8929,33.7874,8.2956,29.7788,6.8891,23.0319,4.2831,92.9426,18.9362,86.4524,18.4907,3.6549,0.7735,1.1861,7.6471,1.009,0.1997,1.1628,0.2306,1.6213,1.0754,1.7134,0.5474,0.0154,0.0085,0.0414,0.0076,0.0933,0.032,0.1584,0.0603,0.0076,0.0014,0.7762,0.2105,0.0088,0.0042,0.0545,0.0136,0.0783,0.0137,0.1249,0.0222,0.0047,0.001,0.7185,0.1167
143,301.4739,51.0859,275.5457,46.536,241.9014,41.7798,186.6435,35.3095,290.9391,48.4013,156.6337,29.4984,366.8778,60.6284,169.7421,31.0534,33.7898,8.2962,29.7812,6.8913,23.0329,4.2831,92.9444,18.9372,86.4557,18.4908,3.7032,0.7526,-0.1683,4.4925,1.0434,0.2093,1.1687,0.2359,1.6105,1.0004,1.6811,0.591,0.0158,0.0086,0.0413,0.0076,0.0933,0.0321,0.1584,0.0603,0.0077,0.0014,0.776,0.2108,0.0101,0.0044,0.0539,0.0136,0.0783,0.0137,0.1252,0.0222,0.0048,0.001,0.7173,0.1165
144,299.9689,50.9873,274.5091,46.5281,241.4285,41.8378,186.8289,35.4026,290.6955,48.3951,157.3923,29.6434,365.3082,60.427,170.382,31.1799,33.7944,8.2957,29.7845,6.8909,23.0316,4.2838,92.9441,18.9366,86.4575,18.4896,3.7094,0.8271,-0.272,4.1643,1.0643,0.2229,1.1424,0.3089,1.3964,0.853,1.7789,0.6199,0.0162,0.0091,0.0412,0.0076,0.0932,0.0321,0.1585,0.0604,0.0078,0.0015,0.7757,0.211,0.0112,0.0048,0.0535,0.0135,0.0784,0.0137,0.1255,0.0223,0.0049,0.0011,0.7162,0.1163
